image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,ood_slice,origin_url,notes,provenance_notes,resolved_source_path,photo_url,taxon_name,query,photo_id,license_code,attribution,sha256,width,height,contrast,source_backend
ow_0241,staged_external:docs/demo_assets/open_world_router/images/ow_0241_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/33629590,unsupported apple crop; query=Malus domestica leaf; taxon=Malus domestica,"source=iNaturalist; photo_id=52837206; observation=https://www.inaturalist.org/observations/33629590; license=; attribution=(c) Lauren Reding, all rights reserved",docs/demo_assets/open_world_router/images/ow_0241_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/52837206/large.jpg,Malus domestica,Malus domestica leaf,52837206,,"(c) Lauren Reding, all rights reserved",9a114ea4df036814a68d0a112683eb66be91adc458b2cba9cbeb27849c09a4ed,768,1024,65.86,inaturalist
ow_0242,staged_external:docs/demo_assets/open_world_router/images/ow_0242_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/248981584,unsupported citrus crop; query=citrus leaf disease; taxon=Citrus,"source=iNaturalist; photo_id=444988978; observation=https://www.inaturalist.org/observations/248981584; license=cc-by-nc; attribution=(c) rubyvramirez, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0242_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/444988978/large.jpeg,Citrus,citrus leaf disease,444988978,cc-by-nc,"(c) rubyvramirez, some rights reserved (CC BY-NC)",816c1ae4158a8045b45cec46c3d1c17db6f777ff70c755a9b8e218afefb0f506,768,1024,64.45,inaturalist
ow_0243,staged_external:docs/demo_assets/open_world_router/images/ow_0243_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/376785331,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=688950059; observation=https://www.inaturalist.org/observations/376785331; license=cc-by-nc; attribution=(c) Attaqua curiositas veldensis, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0243_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688950059/large.jpg,Citrus,orange tree leaf,688950059,cc-by-nc,"(c) Attaqua curiositas veldensis, some rights reserved (CC BY-NC)",a790e87a3d3d8a6927348acbb03e17b1cc6eb38889e11d175e57806ab9f35a38,768,1024,55.18,inaturalist
ow_0244,staged_external:docs/demo_assets/open_world_router/images/ow_0244_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/305756263,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=540300226; observation=https://www.inaturalist.org/observations/305756263; license=cc-by-nc; attribution=(c) Simon and Eunete, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0244_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/540300226/large.jpg,Citrus,orange tree leaf,540300226,cc-by-nc,"(c) Simon and Eunete, some rights reserved (CC BY-NC)",595c14fa376e8002e75d0b4704a4498fedd44f50e04cc805e4c71191c6138e8f,768,1024,43.68,inaturalist
ow_0245,staged_external:docs/demo_assets/open_world_router/images/ow_0245_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/258186875,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=463193897; observation=https://www.inaturalist.org/observations/258186875; license=; attribution=(c) Shelley, all rights reserved",docs/demo_assets/open_world_router/images/ow_0245_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/463193897/large.jpeg,Citrus,orange tree leaf,463193897,,"(c) Shelley, all rights reserved",3825581ba23ce4e85463aad2fa931fef541edadbcf3eacb322aa81d6d0e66d80,461,1024,44.16,inaturalist
ow_0246,staged_external:docs/demo_assets/open_world_router/images/ow_0246_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/257937147,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=462731371; observation=https://www.inaturalist.org/observations/257937147; license=cc-by-nc; attribution=(c) David Merrick, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0246_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/462731371/large.jpg,Citrus,orange tree leaf,462731371,cc-by-nc,"(c) David Merrick, some rights reserved (CC BY-NC)",a6c927e227fcf18984f522b34c56d57912e289a626af841bd7e5f61527203ef4,1024,864,51.68,inaturalist
ow_0247,staged_external:docs/demo_assets/open_world_router/images/ow_0247_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/215010513,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=380097722; observation=https://www.inaturalist.org/observations/215010513; license=cc-by-nc; attribution=(c) GMarques, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0247_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/380097722/large.jpeg,Citrus,orange tree leaf,380097722,cc-by-nc,"(c) GMarques, some rights reserved (CC BY-NC)",3060f386ddf77ebc953e773048568b4d86e3c67f00dbc521926b6579e3a6343b,768,1024,35.43,inaturalist
ow_0248,staged_external:docs/demo_assets/open_world_router/images/ow_0248_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/145010945,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=249015133; observation=https://www.inaturalist.org/observations/145010945; license=cc-by-nc; attribution=(c) shelley_b, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0248_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/249015133/large.jpg,Citrus,orange tree leaf,249015133,cc-by-nc,"(c) shelley_b, some rights reserved (CC BY-NC)",6fc4ba4c94c9f0cffd5185793cb92e7f684e57b48e7dd5337d7219fc08e4feb4,768,1024,41.72,inaturalist
ow_0249,staged_external:docs/demo_assets/open_world_router/images/ow_0249_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/104620357,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=175344086; observation=https://www.inaturalist.org/observations/104620357; license=; attribution=(c) Lauren McLean, all rights reserved",docs/demo_assets/open_world_router/images/ow_0249_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/175344086/large.jpeg,Citrus,orange tree leaf,175344086,,"(c) Lauren McLean, all rights reserved",b36325acfde745d705387a59f4c95de37f6aaef2ae5f58733cf45e2433633164,768,1024,51.52,inaturalist
ow_0250,staged_external:docs/demo_assets/open_world_router/images/ow_0250_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/92630492,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=153403776; observation=https://www.inaturalist.org/observations/92630492; license=cc-by-nc; attribution=(c) The Leach, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0250_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/153403776/large.jpg,Citrus,orange tree leaf,153403776,cc-by-nc,"(c) The Leach, some rights reserved (CC BY-NC)",200a2a0197c9553c1c758391a1179161aebbf05a88b62277a3dad0051cf6ed30,768,1024,49.28,inaturalist
ow_0251,staged_external:docs/demo_assets/open_world_router/images/ow_0251_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/71741811,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=116848154; observation=https://www.inaturalist.org/observations/71741811; license=cc-by-nc; attribution=(c) Sylvia Felicity Ann Haworth, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0251_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/116848154/large.jpeg,Citrus,orange tree leaf,116848154,cc-by-nc,"(c) Sylvia Felicity Ann Haworth, some rights reserved (CC BY-NC)",64271277631454351592f8f33312e3ce54a8eda0629d756dbcaa4b9a47dc2e0c,768,1024,50.50,inaturalist
ow_0252,staged_external:docs/demo_assets/open_world_router/images/ow_0252_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/70490752,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=114607681; observation=https://www.inaturalist.org/observations/70490752; license=cc-by-nc; attribution=(c) major121604, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0252_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/114607681/large.jpg,Citrus,orange tree leaf,114607681,cc-by-nc,"(c) major121604, some rights reserved (CC BY-NC)",159437858fbe31b770c7372a90e9741d97c576af88e7cf3944fb9970745724dc,768,1024,58.51,inaturalist
ow_0253,staged_external:docs/demo_assets/open_world_router/images/ow_0253_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/64119556,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=103033606; observation=https://www.inaturalist.org/observations/64119556; license=; attribution=(c) Timothy Billington, all rights reserved",docs/demo_assets/open_world_router/images/ow_0253_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/103033606/large.jpeg,Citrus,orange tree leaf,103033606,,"(c) Timothy Billington, all rights reserved",1a41380688c7518cb5b9fac5c7d9b197be8f0a9b16032e6fa4110d8e2cf1fc19,800,600,36.73,inaturalist
ow_0254,staged_external:docs/demo_assets/open_world_router/images/ow_0254_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/36854870,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=58327840; observation=https://www.inaturalist.org/observations/36854870; license=cc-by-nc; attribution=(c) Oswald Kurten, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0254_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/58327840/large.jpg,Citrus,orange tree leaf,58327840,cc-by-nc,"(c) Oswald Kurten, some rights reserved (CC BY-NC)",7fdf62c7408ca5e7d37fecc32bec3ae4318cd8d505be0cc0c4a7da6d8616c555,1024,681,54.35,inaturalist
ow_0255,staged_external:docs/demo_assets/open_world_router/images/ow_0255_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/35447280,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=55892643; observation=https://www.inaturalist.org/observations/35447280; license=; attribution=(c) Jacob Jonker, all rights reserved",docs/demo_assets/open_world_router/images/ow_0255_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/55892643/large.jpeg,Citrus,orange tree leaf,55892643,,"(c) Jacob Jonker, all rights reserved",083209d8bd23c24fdc3685a5c5c1536b9436003879ed560fc209fe883bead7b1,766,1024,35.74,inaturalist
ow_0256,staged_external:docs/demo_assets/open_world_router/images/ow_0256_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/31295587,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=48965219; observation=https://www.inaturalist.org/observations/31295587; license=cc-by-nc; attribution=(c) shelley_b, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0256_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/48965219/large.jpeg,Citrus,orange tree leaf,48965219,cc-by-nc,"(c) shelley_b, some rights reserved (CC BY-NC)",8cf7ee55e311aa9f3a642759daa966aa7ac85f4daed18362a03f4a3308177952,1024,768,56.23,inaturalist
ow_0257,staged_external:docs/demo_assets/open_world_router/images/ow_0257_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/10813222,unsupported citrus crop; query=orange tree leaf; taxon=Citrus,"source=iNaturalist; photo_id=15144118; observation=https://www.inaturalist.org/observations/10813222; license=cc-by-sa; attribution=(c) Tony Rebelo, some rights reserved (CC BY-SA)",docs/demo_assets/open_world_router/images/ow_0257_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/15144118/large.jpg,Citrus,orange tree leaf,15144118,cc-by-sa,"(c) Tony Rebelo, some rights reserved (CC BY-SA)",40c6ad91f78eded667a147e2fa545368364a81835ca16cf5dd832c8b0e91af71,740,660,52.87,inaturalist
ow_0258,staged_external:docs/demo_assets/open_world_router/images/ow_0258_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/287401397,unsupported citrus crop; query=citrus fruit disease; taxon=Citrus,"source=iNaturalist; photo_id=516763560; observation=https://www.inaturalist.org/observations/287401397; license=cc-by-nc; attribution=(c) Henry Ofori, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0258_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/516763560/large.jpg,Citrus,citrus fruit disease,516763560,cc-by-nc,"(c) Henry Ofori, some rights reserved (CC BY-NC)",7f5978d91fd901ece2fe8bd38893c33112869ad44b6bc7424008e3b0d3d25b23,768,1024,50.24,inaturalist
ow_0259,staged_external:docs/demo_assets/open_world_router/images/ow_0259_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/373360895,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=682322304; observation=https://www.inaturalist.org/observations/373360895; license=cc-by-nc; attribution=(c) Kristin Kam, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0259_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/682322304/large.jpg,Citrus,Citrus leaf,682322304,cc-by-nc,"(c) Kristin Kam, some rights reserved (CC BY-NC)",662d7f9d2bcc44b71535c273753462e1cabb60584d667d26eb91756d05097e9f,771,1024,40.20,inaturalist
ow_0260,staged_external:docs/demo_assets/open_world_router/images/ow_0260_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/362928694,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=662447488; observation=https://www.inaturalist.org/observations/362928694; license=cc-by-nc; attribution=(c) Kawpaw, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0260_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/662447488/large.jpg,Citrus,Citrus leaf,662447488,cc-by-nc,"(c) Kawpaw, some rights reserved (CC BY-NC)",6d1104440887fa299eef362317466b64c2acea2131985699aad0f8579be49abc,1024,768,36.36,inaturalist
ow_0261,staged_external:docs/demo_assets/open_world_router/images/ow_0261_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/356555066,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=650228669; observation=https://www.inaturalist.org/observations/356555066; license=cc-by-nc; attribution=(c) Bronwyn Holden, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0261_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/650228669/large.jpg,Citrus,Citrus leaf,650228669,cc-by-nc,"(c) Bronwyn Holden, some rights reserved (CC BY-NC)",b18b980c57887b3364bc605c5c627b234f54cac3c10e8b867a86fba62437dd23,768,1024,60.46,inaturalist
ow_0262,staged_external:docs/demo_assets/open_world_router/images/ow_0262_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/354462569,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=646616434; observation=https://www.inaturalist.org/observations/354462569; license=cc-by-nc; attribution=(c) Scott K. Johnsgard, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0262_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/646616434/large.jpg,Citrus,Citrus leaf,646616434,cc-by-nc,"(c) Scott K. Johnsgard, some rights reserved (CC BY-NC)",9cf95a39194944f3c0f2e02107621c61c4cd7f2e2c321e26e8e1c573f5f3c97e,1024,768,47.39,inaturalist
ow_0263,staged_external:docs/demo_assets/open_world_router/images/ow_0263_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/354104016,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=646034080; observation=https://www.inaturalist.org/observations/354104016; license=cc-by-nc; attribution=(c) Dragos Moise, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0263_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/646034080/large.jpg,Citrus,Citrus leaf,646034080,cc-by-nc,"(c) Dragos Moise, some rights reserved (CC BY-NC)",f21256d8e5e7bd45f35b25f85568b3c184203225db2f7e3cfa8e94f23832d2d1,768,1024,49.27,inaturalist
ow_0264,staged_external:docs/demo_assets/open_world_router/images/ow_0264_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/345457940,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=629565595; observation=https://www.inaturalist.org/observations/345457940; license=; attribution=(c) Len van der Waag, all rights reserved",docs/demo_assets/open_world_router/images/ow_0264_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/629565595/large.jpg,Citrus,Citrus leaf,629565595,,"(c) Len van der Waag, all rights reserved",93ba9df78e61083674617d43d76d0de960354067b82b9e96dc6d56ae16768894,1024,768,54.09,inaturalist
ow_0265,staged_external:docs/demo_assets/open_world_router/images/ow_0265_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/343203248,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=625085099; observation=https://www.inaturalist.org/observations/343203248; license=cc-by-nc; attribution=(c) Saara Salmela, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0265_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/625085099/large.jpg,Citrus,Citrus leaf,625085099,cc-by-nc,"(c) Saara Salmela, some rights reserved (CC BY-NC)",e78743cae094318f06814def405a47b7aae8e869b8d51ce2e64241847c358de9,925,947,24.17,inaturalist
ow_0266,staged_external:docs/demo_assets/open_world_router/images/ow_0266_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/342874208,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=624463640; observation=https://www.inaturalist.org/observations/342874208; license=cc-by-nc; attribution=(c) WildNomad, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0266_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624463640/large.jpg,Citrus,Citrus leaf,624463640,cc-by-nc,"(c) WildNomad, some rights reserved (CC BY-NC)",6fb4412a6403cd58b12138d97e52e459db6322e9032bd699d238781845e6a7e9,771,1024,51.56,inaturalist
ow_0267,staged_external:docs/demo_assets/open_world_router/images/ow_0267_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/342265160,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=623244631; observation=https://www.inaturalist.org/observations/342265160; license=cc-by-nc; attribution=(c) Varenya, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0267_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/623244631/large.jpg,Citrus,Citrus leaf,623244631,cc-by-nc,"(c) Varenya, some rights reserved (CC BY-NC)",40bde80829190cd6964cff2cc9eee9a39514cbbf679607b9c7ff95a715aa2c6d,768,1024,59.42,inaturalist
ow_0268,staged_external:docs/demo_assets/open_world_router/images/ow_0268_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/339099469,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=616791536; observation=https://www.inaturalist.org/observations/339099469; license=cc-by-nc; attribution=(c) buncha, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0268_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/616791536/large.jpg,Citrus,Citrus leaf,616791536,cc-by-nc,"(c) buncha, some rights reserved (CC BY-NC)",c2c8baad47cc4f1f16480e3dd79d586ea8f1a3a0e5f2acfd5aac1dec1a1561dd,1024,656,29.70,inaturalist
ow_0269,staged_external:docs/demo_assets/open_world_router/images/ow_0269_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/328335243,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=594945401; observation=https://www.inaturalist.org/observations/328335243; license=cc-by-nc; attribution=(c) ohadba, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0269_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/594945401/large.jpg,Citrus,Citrus leaf,594945401,cc-by-nc,"(c) ohadba, some rights reserved (CC BY-NC)",0e8064cd2fe63f78f1d4bcc3957b1ce6fea171cb953e0d570acc436c0ce9e09d,1023,1024,45.23,inaturalist
ow_0270,staged_external:docs/demo_assets/open_world_router/images/ow_0270_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/325976376,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=590301168; observation=https://www.inaturalist.org/observations/325976376; license=; attribution=(c) charmainelam, all rights reserved",docs/demo_assets/open_world_router/images/ow_0270_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/590301168/large.jpg,Citrus,Citrus leaf,590301168,,"(c) charmainelam, all rights reserved",b0792c875672d5441855ada9a71370b702c8cf14dc0b691756626da129786f79,771,1024,43.82,inaturalist
ow_0271,staged_external:docs/demo_assets/open_world_router/images/ow_0271_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/324660172,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=587669003; observation=https://www.inaturalist.org/observations/324660172; license=cc-by-nc; attribution=(c) jessicacatalanooo, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0271_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/587669003/large.jpg,Citrus,Citrus leaf,587669003,cc-by-nc,"(c) jessicacatalanooo, some rights reserved (CC BY-NC)",ce540309c14b73984e8ffff67c576aa5d149401e4c99fd4fd87bb455e02eaea4,768,1024,50.94,inaturalist
ow_0272,staged_external:docs/demo_assets/open_world_router/images/ow_0272_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/322092329,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=582606973; observation=https://www.inaturalist.org/observations/322092329; license=cc-by-nc; attribution=(c) eduardo150801, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0272_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/582606973/large.jpg,Citrus,Citrus leaf,582606973,cc-by-nc,"(c) eduardo150801, some rights reserved (CC BY-NC)",02a24a43e1f81776e2eb825b3e1b548c16837e7a146382e69b2e43c260e7336f,768,1024,51.64,inaturalist
ow_0273,staged_external:docs/demo_assets/open_world_router/images/ow_0273_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/313056055,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=565299287; observation=https://www.inaturalist.org/observations/313056055; license=cc-by-nc; attribution=(c) Kulesh Bhandari, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0273_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/565299287/large.jpg,Citrus,Citrus leaf,565299287,cc-by-nc,"(c) Kulesh Bhandari, some rights reserved (CC BY-NC)",7c014d998de3921061fca08bf29e336147c381d09f975e8fb83a7de2e59c7ec1,768,1024,38.02,inaturalist
ow_0274,staged_external:docs/demo_assets/open_world_router/images/ow_0274_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/311034957,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=561432166; observation=https://www.inaturalist.org/observations/311034957; license=cc-by-nc; attribution=(c) GAJALAKSHMI P, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0274_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/561432166/large.jpg,Citrus,Citrus leaf,561432166,cc-by-nc,"(c) GAJALAKSHMI P, some rights reserved (CC BY-NC)",adcfead256da34c7da218657f9084348670640eacdb96164b3e45b57e6b04446,768,1024,55.39,inaturalist
