adapter,target_role,slice_name,candidate_path,target_path,source_url,source_page,license,source_note,sha256,short_rationale,width,height,format,source_kind
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_1534854-a-green-strawberry-leaf-isolated-on-a-white-backgro.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_1534854-a-green-strawberry-leaf-isolated-on-a-white-backgro.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/1534854-a-green-strawberry-leaf-isolated-on-a-white-background.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/1534854-a-green-strawberry-leaf-isolated-on-a-white-background.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,255531c21ffead6e806d488034154f05b279352fe8dfb7118ead4fc6e5c101d8,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",800,727,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_1788724-spring-leaves-of-garden-strawberry-macro-background.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_1788724-spring-leaves-of-garden-strawberry-macro-background.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/1788724-spring-leaves-of-garden-strawberry-macro-background-isolated.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/1788724-spring-leaves-of-garden-strawberry-macro-background-isolated.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,1ea5ab43df5f7345359a8cabd26bd1ebf20efeaa9d8d2e4100ee08b81127915d,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",800,533,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_18423_original.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_18423_original.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/18423_original.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/18423_original.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,7ea488bbc2a7973787da502379506df0e8346a79e5ad258c5ff75fc22aafe08b,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",3456,2304,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_270412tglr-wild-strawberry-leaf.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_270412tglr-wild-strawberry-leaf.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/270412tglr-wild-strawberry-leaf.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/270412tglr-wild-strawberry-leaf.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,e1b0780544504d99d6e6373ce14c81d912a7d728be4c48dc659dba7f6b9dd8df,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",2588,1949,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_344d1150577229-strange-strawberry-leaves-unhealthy-maxim.jp.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_344d1150577229-strange-strawberry-leaves-unhealthy-maxim.jp.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/344d1150577229-strange-strawberry-leaves-unhealthy-maxim.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/344d1150577229-strange-strawberry-leaves-unhealthy-maxim.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,260bc99c9328374f2ddd99ec880a2800b7d9779ea0c955cf902062514e782bcf,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",800,533,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_41.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_41.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/41.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/41.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,480997d5fc583d8c412f70b10b4bda35640dd85f13608826a968cc418bf30e66,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",1024,709,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_4719232-strawberry-with-green-leaves-and-flower-isolated-on.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_4719232-strawberry-with-green-leaves-and-flower-isolated-on.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/4719232-strawberry-with-green-leaves-and-flower-isolated-on-white-background.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/4719232-strawberry-with-green-leaves-and-flower-isolated-on-white-background.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,fd5e2fbef550c39a8d88607824de193fb51eb8bfee1d185623b2e47f017ad33e,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",800,531,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_00c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_00c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/00c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/00c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,a8953ce392e5abac59118335b72f78f16da1bef8a53cf771dee7ec8fcd99cd8b,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,800,605,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_011.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_011.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/011.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/011.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,bd60bdb08e206e38c319eb87ca74d240be3796a57e68c55246c558847ea49250,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,510,347,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_01c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_01c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/01c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/01c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,351febb01a29a3b953b0f59d56b9878f292245f5f4249bf7f242871526b4a0f3,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,960,477,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_02.JPG.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_02.JPG.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/02.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/02.JPG.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,2f6e70b736435edc598a16b0bef6cbb8972527f48595406a2c3739910a0e8b57,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,482,296,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_022.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_022.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/022.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/022.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,4a94729561c4072cc20bd5eefb523d094297cfede4662ef6cc4b4d0a0c0f6902,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,505,283,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_03c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_03c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/03c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/03c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,5fead7eb53228ab43831ca399a6db220e440291f6d3da5df709b8bf2c6011ebb,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,400,300,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_04c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_04c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/04c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/04c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,0824326d71a477130d5412664807b3ade1552c12332790eeb7517742845eb97e,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,800,776,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_05c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_05c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/05c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/05c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,ac577169323167bcdaa47ab3d33b42b4ab642651010deba18d1a1d117ae7f205,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,900,675,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_06c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_06c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/06c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/06c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,0d24d3485ba1ebd0549ea5fd0310fcc65f8816555176e7d4117fe465c8142944,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,641,482,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_0796.33anthracn.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_0796.33anthracn.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/0796.33anthracn.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/0796.33anthracn.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,9e07695e7c428d02fb2c8d0efb700a073bd491163c55c8993ef91f94bd4dbca0,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,432,313,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_0805Fig3400.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_0805Fig3400.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/0805Fig3400.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/0805Fig3400.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,a7ea9078e7d9603d21d0e68ee212edcc224aa02cb50e4e74de786850a4099b2e,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,400,261,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_09c.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_09c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/09c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/09c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,bd0535cdb71c769f700a14a822e8081febce14c3e3478b60219740e457fa9f61,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,384,287,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_1-495x400.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_1-495x400.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/1-495x400.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/1-495x400.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,781844def7393bce84e4697419a90ad3d35f395d96175927b9544d4b6dec2295,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,495,400,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_1200px-Northern_corn_leaf_blight.JPG.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_1200px-Northern_corn_leaf_blight.JPG.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/1200px-Northern_corn_leaf_blight.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/1200px-Northern_corn_leaf_blight.JPG.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,6b06c8aa1cb6e92291d0d8bd2bd3a92195717e870e6d1366c0d57fcc4c234469,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,1200,900,,plantdoc
strawberry__leaf,ood,other_crop_disease,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\other_crop_disease\plantdoc_plantdoc_train_Corn_leaf_blight_186116-325x209-Northern-Corn-Leaf-Blight-Chilvers.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260517_plantdoc_plantdoc_train_Corn_leaf_blight_186116-325x209-Northern-Corn-Leaf-Blight-Chilvers.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Corn%20leaf%20blight/186116-325x209-Northern-Corn-Leaf-Blight-Chilvers.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Corn%20leaf%20blight/186116-325x209-Northern-Corn-Leaf-Blight-Chilvers.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,9d4b4c895bc3d2739487ce288a269ec1a706d5c6d6d5e3252333ad793fba92f0,Strawberry leaf OOD other_crop_disease candidate: diseased non-strawberry crop leaf.,325,209,,plantdoc
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_Fruit_and_Vegetable_News.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_Fruit_and_Vegetable_News.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgXfsJDpeqefKT8Q3ZnR90ME7WOWs8Bfbb-etYkJt3mSW16bIXGfMCJ9OT6pTN5OVKgYbEFYtwY46zbtnJWkTb4Pf_wYYhuCEXBEUVueitfmEo0crKn8tWVrjcafMglY4MhvJPK85iKX5w/w1200-h630-p-k-no-nu/Grape+black+rot.jpg,https://blog-fruit-vegetable-ipm.extension.umn.edu/2020/08/,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,f5723212bea41a7e9f8a2abec59c9a92b5bd3daf2e59ab9064c7801d217cbdaf,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",642,338,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_to_do_with_bad_clusters_during_grape_harvest.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_to_do_with_bad_clusters_during_grape_harvest.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgXfsJDpeqefKT8Q3ZnR90ME7WOWs8Bfbb-etYkJt3mSW16bIXGfMCJ9OT6pTN5OVKgYbEFYtwY46zbtnJWkTb4Pf_wYYhuCEXBEUVueitfmEo0crKn8tWVrjcafMglY4MhvJPK85iKX5w/s856/Grape+black+rot.jpg,https://blog-fruit-vegetable-ipm.extension.umn.edu/2020/08/what-to-do-with-bad-clusters-during.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,fecae32bb8a12a7b846d6524d7f22c3fe8a85b5098d1a091361e29b9f348ddd4,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",642,856,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/insect/berrymoth1_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/fruitsplit.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,355e8428322b55025ee30d9bf5ea3e2340c76dc4d8924068c872d5d764e40a87,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,450,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_Tracking_Down_the_Causes_of_Bunch_Stem_Necrosis_in_Grapes.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_Tracking_Down_the_Causes_of_Bunch_Stem_Necrosis_in_Grapes.jpg,https://1.bp.blogspot.com/-oOBLHTXPEoc/W9dLNLAnsVI/AAAAAAAAAho/VHFB13DBseAP7jDE1H_Nb9UDq3qoBlGbACLcBGAs/w1200-h630-p-k-no-nu/IMG_20180912_115123_adjusted.jpg,https://blog-fruit-vegetable-ipm.extension.umn.edu/2018/10/tracking-down-causes-of-bunch-stem.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,5ee945e1637f240acfc8be3e7d51e03614c63fe7e1f1d6171ea4e2d8899ba4f7,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",1200,630,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_Growing_grapes_in_the_home_garden_UMN_Extension.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_Growing_grapes_in_the_home_garden_UMN_Extension.jpg,https://extension.umn.edu/sites/extension.umn.edu/files/grapes-vine-parts-diag.jpg,https://extension.umn.edu/fruit/growing-grapes-home-garden,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,1d198669931395ffe6ed32cfbabc509dbcf800017720275416a9531f16c5b9d5,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",800,479,,webtrace
grape__fruit,ood,grape_fruit_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\grape__fruit\ood\grape_fruit_failure_cases\webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_2.jpg,data\prepared_runtime_datasets\grape__fruit\ood\grape_fruit_failure_cases\internet_20260517_webtrace_What_s_wrong_with_my_plant_Garden_University_of_Minnesota_Extension_2.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/images/grape/disease/blackrot3_600px.jpg,https://apps.extension.umn.edu/garden/diagnose/plant/fruit/grape/leavesspots.html,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,Official/extension/agriculture source page discovered via DuckDuckGo image search; review page terms before publication,0640aeb750c8545b4fa13bb2424269e63e4b604236f4d6d25668c7598bd35813,"Grape fruit OOD failure candidate: field clutter, unusual cluster/berry view, occlusion, lighting, damaged fruit, or non-diagnostic composition.",600,600,,webtrace
